date, Linc,  L2025,  L2030,  L2035,  L2040,  L2045,  L2050,  L2055,  L2060,  L2065,  G,  F,  C,  S,  I
2017-10-27, 19.341000, , 30.005800, , 32.569000, , 18.811300, , , , 15.475400, 17.997200, 36.168600, 46.938100, 29.869600
2017-10-26, 19.318200, , 29.906700, , 32.443300, , 18.729700, , , , 15.474400, 17.968600, 35.879500, 46.642800, 29.889200
2017-10-25, 19.312500, , 29.881200, , 32.410400, , 18.707700, , , , 15.473400, 17.976400, 35.834000, 46.478600, 29.873200
2017-10-24, 19.329100, , 29.957600, , 32.508200, , 18.771700, , , , 15.472500, 18.008400, 36.001500, 46.751500, 29.927000
2017-10-23, 19.326200, , 29.942400, , 32.488600, , 18.758400, , , , 15.471500, 18.032300, 35.942300, 46.655600, 29.955300
2017-10-20, 19.335200, , 30.000600, , 32.565100, , 18.809800, , , , 15.468700, 18.015300, 36.084800, 46.971300, 29.969100
2017-10-19, 19.328000, , 29.960800, , 32.513500, , 18.775100, , , , 15.467700, 18.062000, 35.898800, 46.723900, 30.093600
2017-10-18, 19.322600, , 29.942100, , 32.490400, , 18.760600, , , , 15.466800, 18.045200, 35.884100, 46.759800, 30.015500
2017-10-17, 19.318400, , 29.917600, , 32.458400, , 18.738700, , , , 15.465800, 18.082700, 35.856000, 46.642300, 29.946000
2017-10-16, 19.321500, , 29.938800, , 32.486600, , 18.758000, , , , 15.464800, 18.073300, 35.832200, 46.741900, 30.072800
2017-10-13, 19.315900, , 29.918800, , 32.462000, , 18.742000, , , , 15.462000, 18.096100, 35.768800, 46.726200, 30.062800
2017-10-12, 19.306000, , 29.883600, , 32.418300, , 18.714500, , , , 15.461000, 18.056400, 35.736700, 46.760000, 29.935900
2017-10-11, 19.305800, , 29.889500, , 32.426200, , 18.720000, , , , 15.460100, 18.038800, 35.793800, 46.792100, 29.883700
2017-10-10, 19.299300, , 29.862900, , 32.392900, , 18.698500, , , , 15.459100, 18.037300, 35.728800, 46.774800, 29.848700
2017-10-06, 19.283200, , 29.807200, , 32.323900, , 18.654700, , , , 15.455300, 18.008300, 35.709300, 46.861300, 29.580000
2017-10-05, 19.286400, , 29.822700, , 32.343900, , 18.667700, , , , 15.454300, 18.026400, 35.736600, 46.914000, 29.597800
2017-10-04, 19.274200, , 29.765500, , 32.271200, , 18.620100, , , , 15.453400, 18.044200, 35.529900, 46.754600, 29.648100
2017-10-03, 19.271200, , 29.754800, , 32.258100, , 18.611900, , , , 15.452400, 18.045200, 35.483200, 46.772500, 29.657900
2017-10-02, 19.259700, , 29.705900, , 32.196100, , 18.571500, , , , 15.451400, 18.035300, 35.405100, 46.658000, 29.560000
2017-09-29, 19.246100, , 29.646100, , 32.119300, , 18.520600, , , , 15.449600, 18.035400, 35.268500, 46.227500, 29.595700
2017-09-28, 19.228900, , 29.571200, , 32.024700, , 18.459000, , , , 15.447800, 18.036500, 35.137600, 46.107100, 29.439500
2017-09-27, 19.217100, , 29.521000, , 31.961100, , 18.417600, , , , 15.447000, 18.023300, 35.088000, 46.005200, 29.290600
2017-09-26, 19.204800, , 29.450100, , 31.868200, , 18.354500, , , , 15.446100, 18.089800, 34.945500, 45.471900, 29.273000
2017-09-25, 19.211400, , 29.483900, , 31.911200, , 18.382500, , , , 15.445200, 18.094200, 34.940400, 45.402500, 29.486900
2017-09-22, 19.215500, , 29.521300, , 31.960300, , 18.415600, , , , 15.442500, 18.053200, 35.018000, 45.425900, 29.593200
2017-09-21, 19.205700, , 29.480200, , 31.907800, , 18.381300, , , , 15.441600, 18.038500, 34.994900, 45.275500, 29.468800
2017-09-20, 19.219300, , 29.548600, , 31.995300, , 18.438600, , , , 15.440700, 18.035600, 35.100600, 45.366200, 29.649600
2017-09-19, 19.214900, , 29.524800, , 31.964200, , 18.417400, , , , 15.439800, 18.061000, 35.078500, 45.202800, 29.599400
2017-09-18, 19.205300, , 29.482600, , 31.911000, , 18.382900, , , , 15.438900, 18.062500, 35.039400, 45.231300, 29.424800
2017-09-15, 19.196200, , 29.445100, , 31.863000, , 18.351000, , , , 15.436200, 18.080300, 34.987300, 44.978900, 29.387900
2017-09-14, 19.186000, , 29.399500, , 31.804800, , 18.312700, , , , 15.435400, 18.080200, 34.918500, 44.807700, 29.308700
2017-09-13, 19.190500, , 29.425000, , 31.837700, , 18.334500, , , , 15.434500, 18.074900, 34.945600, 44.840700, 29.399400
2017-09-12, 19.191700, , 29.431100, , 31.845600, , 18.339600, , , , 15.433600, 18.089700, 34.918800, 44.822900, 29.474300
2017-09-11, 19.179200, , 29.369200, , 31.766100, , 18.286700, , , , 15.432700, 18.119200, 34.799700, 44.559000, 29.402100
2017-09-08, 19.143800, , 29.201200, , 31.552300, , 18.146200, , , , 15.430000, 18.171400, 34.426300, 44.065400, 29.223100
2017-09-07, 19.143300, , 29.200000, , 31.550500, , 18.144700, , , , 15.429100, 18.178300, 34.476300, 44.025500, 29.153000
2017-09-06, 19.132400, , 29.161400, , 31.503000, , 18.115100, , , , 15.428200, 18.135600, 34.474500, 44.159100, 28.930200
2017-09-05, 19.125500, , 29.125800, , 31.457700, , 18.085100, , , , 15.427400, 18.170400, 34.366900, 44.099600, 28.907600
2017-09-01, 19.141900, , 29.233600, , 31.598200, , 18.179500, , , , 15.423700, 18.089800, 34.628100, 44.565200, 28.983400
2017-08-31, 19.131300, , 29.179700, , 31.528800, , 18.133200, , , , 15.422800, 18.121800, 34.555300, 44.340300, 28.869400
2017-08-30, 19.103800, , 29.057100, , 31.372800, , 18.031200, , , , 15.421900, 18.097800, 34.357200, 43.887800, 28.688600
2017-08-29, 19.092900, , 29.007800, , 31.309900, , 17.989900, , , , 15.420900, 18.102300, 34.190900, 43.574800, 28.788300
2017-08-28, 19.092200, , 29.010900, , 31.314600, , 17.993500, , , , 15.420000, 18.088600, 34.157200, 43.576500, 28.866200
2017-08-25, 19.085400, , 28.991700, , 31.291300, , 17.978900, , , , 15.417100, 18.077100, 34.139200, 43.541000, 28.818900
2017-08-24, 19.073100, , 28.941200, , 31.227700, , 17.937700, , , , 15.416100, 18.057300, 34.078600, 43.428700, 28.694500
2017-08-23, 19.077900, , 28.963000, , 31.254600, , 17.954600, , , , 15.415200, 18.074600, 34.148400, 43.357200, 28.722300
2017-08-22, 19.081900, , 28.991800, , 31.291700, , 17.979300, , , , 15.414200, 18.037400, 34.264000, 43.404400, 28.705600
2017-08-21, 19.053900, , 28.859200, , 31.123200, , 17.868900, , , , 15.413300, 18.061800, 33.925500, 42.962200, 28.659800
2017-08-18, 19.047200, , 28.841400, , 31.102000, , 17.855900, , , , 15.410400, 18.048000, 33.885300, 42.961900, 28.642900
2017-08-17, 19.048300, , 28.849700, , 31.112800, , 17.863100, , , , 15.409500, 18.047400, 33.946500, 43.011100, 28.581100
2017-08-16, 19.095700, , 29.081800, , 31.408900, , 18.057300, , , , 15.408500, 18.024500, 34.477200, 43.744000, 28.776500
2017-08-15, 19.082700, , 29.031600, , 31.345900, , 18.016900, , , , 15.407600, 17.986800, 34.418600, 43.638700, 28.657800
2017-08-14, 19.090900, , 29.067700, , 31.392500, , 18.047500, , , , 15.406600, 18.022500, 34.427700, 43.875300, 28.738800
2017-08-11, 19.056000, , 28.911800, , 31.194800, , 17.918200, , , , 15.403800, 18.033800, 34.083700, 43.336500, 28.621400
2017-08-10, 19.049400, , 28.886200, , 31.162500, , 17.897300, , , , 15.402800, 18.020400, 34.038100, 43.219200, 28.604300
2017-08-09, 19.098800, , 29.126700, , 31.469700, , 18.099000, , , , 15.401900, 18.008000, 34.525600, 43.953700, 28.908000
2017-08-08, 19.105800, , 29.172000, , 31.529500, , 18.139800, , , , 15.400900, 17.974200, 34.534000, 44.241100, 29.061500
2017-08-07, 19.116400, , 29.221000, , 31.591900, , 18.180400, , , , 15.400000, 17.998900, 34.613300, 44.384700, 29.143400
2017-08-04, 19.105500, , 29.182500, , 31.544300, , 18.150000, , , , 15.397100, 17.989100, 34.555200, 44.349900, 29.052400
2017-08-03, 19.105100, , 29.176300, , 31.535600, , 18.143400, , , , 15.396200, 18.025600, 34.490100, 44.162400, 29.165800
2017-08-02, 19.106000, , 29.190300, , 31.554400, , 18.156500, , , , 15.395200, 17.995400, 34.558600, 44.284800, 29.114000
2017-08-01, 19.108300, , 29.205900, , 31.576100, , 18.171900, , , , 15.394300, 18.001000, 34.535000, 44.617800, 29.121100
2017-07-31, 19.088800, , 29.125500, , 31.475100, , 18.106800, , , , 15.393300, 17.958400, 34.450800, 44.524200, 28.879100
2017-07-28, 19.085600, , 29.121500, , 31.471100, , 18.104800, , , , 15.390500, 17.959000, 34.475800, 44.604700, 28.801600
2017-07-27, 19.089800, , 29.150200, , 31.508600, , 18.130000, , , , 15.389500, 17.934500, 34.520600, 44.696900, 28.871900
2017-07-26, 19.096900, , 29.184500, , 31.553200, , 18.159500, , , , 15.388600, 17.954600, 34.550600, 44.941000, 28.920300
2017-07-25, 19.086800, , 29.149700, , 31.510900, , 18.133600, , , , 15.387600, 17.912000, 34.540800, 45.140200, 28.710900
2017-07-24, 19.077100, , 29.093100, , 31.437400, , 18.083800, , , , 15.386700, 17.978600, 34.440500, 44.855400, 28.624300
2017-07-21, 19.081100, , 29.118700, , 31.469900, , 18.104600, , , , 15.383800, 17.996200, 34.476200, 44.760100, 28.737500
2017-07-20, 19.086400, , 29.154400, , 31.516700, , 18.136400, , , , 15.382900, 17.964500, 34.489000, 44.879500, 28.887900
2017-07-19, 19.078400, , 29.121600, , 31.475400, , 18.109700, , , , 15.381900, 17.957600, 34.492000, 44.889700, 28.712700
2017-07-18, 19.057900, , 29.027400, , 31.355200, , 18.030700, , , , 15.381000, 17.955100, 34.304600, 44.480400, 28.637700
2017-07-17, 19.053500, , 29.019400, , 31.346600, , 18.026400, , , , 15.380000, 17.913700, 34.283600, 44.560900, 28.625700
2017-07-14, 19.048300, , 29.008200, , 31.333500, , 18.018300, , , , 15.377200, 17.897200, 34.284100, 44.505400, 28.602500
2017-07-13, 19.026100, , 28.911700, , 31.211800, , 17.939600, , , , 15.376200, 17.876100, 34.124200, 44.360400, 28.397200
2017-07-12, 19.019000, , 28.878900, , 31.170300, , 17.912400, , , , 15.375300, 17.892100, 34.059400, 44.298600, 28.337500
2017-07-11, 18.982000, , 28.717000, , 30.965700, , 17.779700, , , , 15.374300, 17.850400, 33.809800, 43.953900, 28.002700
2017-07-10, 18.982000, , 28.721500, , 30.971100, , 17.783000, , , , 15.373400, 17.841800, 33.835600, 43.835200, 28.034000
2017-07-07, 18.973500, , 28.698500, , 30.944200, , 17.766900, , , , 15.370500, 17.815600, 33.804100, 43.967200, 27.939300
2017-07-06, 18.960300, , 28.635300, , 30.863200, , 17.713400, , , , 15.369600, 17.833800, 33.588900, 43.544100, 28.064000
2017-07-05, 18.988000, , 28.764400, , 31.027900, , 17.821100, , , , 15.368600, 17.862400, 33.894000, 44.128800, 28.077800
2017-07-03, 18.986100, , 28.766900, , 31.033100, , 17.825700, , , , 15.366700, 17.847300, 33.838300, 44.286200, 28.136900
2017-06-30, 18.974800, , 28.716500, , 30.968800, , 17.783000, , , , 15.363900, 17.881300, 33.757400, 44.034600, 28.069900
2017-06-29, 18.979200, , 28.735800, , 30.993200, , 17.798500, , , , 15.362900, 17.908100, 33.704400, 43.982900, 28.257400
2017-06-28, 19.005900, , 28.858000, , 31.147400, , 17.898400, , , , 15.362000, 17.942400, 33.995400, 44.309900, 28.332600
2017-06-27, 18.974300, , 28.708800, , 30.957700, , 17.773800, , , , 15.361000, 17.953200, 33.692400, 43.724800, 28.200400
2017-06-26, 18.999600, , 28.822900, , 31.102000, , 17.867400, , , , 15.360100, 18.000700, 33.966100, 44.152300, 28.221300
2017-06-23, 18.990900, , 28.794800, , 31.067200, , 17.845100, , , , 15.357200, 17.986200, 33.955000, 44.047300, 28.142500
2017-06-22, 18.980500, , 28.749800, , 31.009600, , 17.807100, , , , 15.356300, 17.975500, 33.902200, 43.749200, 28.094700
2017-06-21, 18.976900, , 28.736000, , 30.991800, , 17.795300, , , , 15.355300, 17.972300, 33.917500, 43.632400, 28.043300
2017-06-20, 18.981600, , 28.762200, , 31.025800, , 17.817900, , , , 15.354400, 17.972600, 33.934700, 43.750300, 28.118100
2017-06-19, 19.006200, , 28.890300, , 31.189800, , 17.926300, , , , 15.353400, 17.935000, 34.162200, 44.176400, 28.326100
2017-06-16, 18.977400, , 28.761500, , 31.027200, , 17.820300, , , , 15.350600, 17.954000, 33.879500, 43.831700, 28.191800
2017-06-15, 18.966600, , 28.716500, , 30.971000, , 17.784100, , , , 15.349600, 17.944900, 33.869900, 43.892100, 27.957300
2017-06-14, 18.991300, , 28.832800, , 31.118900, , 17.880600, , , , 15.348700, 17.967400, 33.939400, 44.095200, 28.385200
2017-06-13, 18.984000, , 28.816700, , 31.100600, , 17.870700, , , , 15.347700, 17.899400, 33.970800, 44.275200, 28.232200
2017-06-12, 18.963300, , 28.722600, , 30.981500, , 17.792900, , , , 15.346800, 17.893400, 33.809600, 43.961900, 28.093500
2017-06-09, 18.967500, , 28.751100, , 31.018200, , 17.817000, , , , 15.343900, 17.904900, 33.840300, 43.994400, 28.188300
2017-06-08, 18.969100, , 28.760900, , 31.030600, , 17.824900, , , , 15.343000, 17.909000, 33.868300, 43.959200, 28.210300
2017-06-07, 18.969500, , 28.761100, , 31.029300, , 17.822800, , , , 15.342000, 17.923300, 33.858300, 43.609100, 28.340200
2017-06-06, 18.966600, , 28.746200, , 31.010500, , 17.810300, , , , 15.341100, 17.948300, 33.798600, 43.588900, 28.348800
2017-06-05, 18.975200, , 28.796900, , 31.075700, , 17.853700, , , , 15.340200, 17.916000, 33.892400, 43.716600, 28.450500
2017-06-02, 18.981600, , 28.835700, , 31.126300, , 17.887300, , , , 15.337300, 17.932100, 33.932500, 43.935500, 28.520500
2017-06-01, 18.954100, , 28.719600, , 30.980400, , 17.793200, , , , 15.336400, 17.881800, 33.806800, 43.741800, 28.196200
2017-05-31, 18.926100, , 28.585700, , 30.809200, , 17.680200, , , , 15.335400, 17.896700, 33.548700, 43.030500, 28.121200
2017-05-30, 18.920100, , 28.564600, , 30.783000, , 17.663400, , , , 15.334500, 17.878300, 33.558800, 43.000900, 28.017600
2017-05-26, 18.920500, , 28.589100, , 30.816700, , 17.687300, , , , 15.330700, 17.843500, 33.594200, 43.248900, 28.038500
2017-05-25, 18.922900, , 28.604300, , 30.836600, , 17.700600, , , , 15.329700, 17.841300, 33.579500, 43.268500, 28.138600
2017-05-24, 18.907700, , 28.540000, , 30.756500, , 17.649200, , , , 15.328800, 17.827100, 33.426300, 43.207800, 28.065000
2017-05-23, 18.901700, , 28.519000, , 30.730500, , 17.632700, , , , 15.327900, 17.808800, 33.342400, 43.097300, 28.132800
2017-05-22, 18.898300, , 28.500800, , 30.707300, , 17.617200, , , , 15.326900, 17.837000, 33.280400, 43.028000, 28.143700
2017-05-19, 18.874300, , 28.398300, , 30.578400, , 17.533400, , , , 15.324100, 17.837800, 33.109000, 42.739400, 27.974800
2017-05-18, 18.847100, , 28.273600, , 30.421000, , 17.430900, , , , 15.323100, 17.844500, 32.885500, 42.434900, 27.766000
2017-05-17, 18.838900, , 28.233800, , 30.370500, , 17.397600, , , , 15.322200, 17.866800, 32.764500, 42.277900, 27.785200
2017-05-16, 18.892100, , 28.508300, , 30.720900, , 17.628800, , , , 15.321200, 17.768000, 33.360800, 43.243700, 28.049300
2017-05-15, 18.881900, , 28.466700, , 30.668700, , 17.595300, , , , 15.320300, 17.754400, 33.377100, 43.269400, 27.808700
2017-05-12, 18.860200, , 28.375500, , 30.553900, , 17.520500, , , , 15.317400, 17.752500, 33.214600, 42.951300, 27.694400
2017-05-11, 18.854400, , 28.365200, , 30.542800, , 17.515100, , , , 15.316500, 17.687600, 33.262900, 43.127800, 27.546300
2017-05-10, 18.861600, , 28.405200, , 30.594700, , 17.549800, , , , 15.315600, 17.679000, 33.324300, 43.372900, 27.588100
2017-05-09, 18.853500, , 28.369900, , 30.549700, , 17.520100, , , , 15.314600, 17.678500, 33.274100, 43.166600, 27.551600
2017-05-08, 18.859800, , 28.398400, , 30.585500, , 17.543100, , , , 15.313700, 17.700500, 33.306700, 43.174000, 27.640300
2017-05-05, 18.866900, , 28.440700, , 30.640600, , 17.579600, , , , 15.310800, 17.715600, 33.302500, 43.379500, 27.798200
2017-05-04, 18.836800, , 28.303500, , 30.466800, , 17.466200, , , , 15.309900, 17.707600, 33.166200, 43.023000, 27.418600
2017-05-03, 18.832100, , 28.278200, , 30.435000, , 17.445200, , , , 15.309000, 17.746300, 33.144900, 43.127600, 27.268800
2017-05-02, 18.838600, , 28.312700, , 30.479900, , 17.475100, , , , 15.308000, 17.751100, 33.180400, 43.401400, 27.304900
2017-05-01, 18.829700, , 28.282200, , 30.443200, , 17.452700, , , , 15.307100, 17.718100, 33.141400, 43.554100, 27.176600
2017-04-28, 18.822000, , 28.241900, , 30.391300, , 17.418000, , , , 15.306100, 17.753000, 33.083800, 43.363700, 27.101800
2017-04-27, 18.828200, , 28.287100, , 30.451300, , 17.458800, , , , 15.303100, 17.737700, 33.147000, 43.773200, 27.125000
2017-04-26, 18.825900, , 28.283800, , 30.447900, , 17.457100, , , , 15.302100, 17.719700, 33.125000, 43.766700, 27.154600
2017-04-25, 18.821400, , 28.269200, , 30.429400, , 17.445100, , , , 15.301100, 17.702300, 33.141000, 43.639400, 27.109100
2017-04-24, 18.799800, , 28.162300, , 30.293600, , 17.355700, , , , 15.300100, 17.751800, 32.940200, 43.300100, 26.951400
2017-04-21, 18.741600, , 27.897100, , 29.959500, , 17.138200, , , , 15.297100, 17.779300, 32.586600, 42.817900, 26.281500
2017-04-20, 18.749800, , 27.940300, , 30.014300, , 17.174100, , , , 15.296100, 17.771700, 32.685500, 42.938600, 26.321900
2017-04-19, 18.724500, , 27.818400, , 29.859900, , 17.072800, , , , 15.295100, 17.809600, 32.439400, 42.517300, 26.188200
2017-04-18, 18.726300, , 27.825700, , 29.868200, , 17.077300, , , , 15.294100, 17.828800, 32.490700, 42.402000, 26.180400
2017-04-17, 18.735400, , 27.883100, , 29.941400, , 17.125900, , , , 15.293100, 17.763800, 32.584400, 42.402900, 26.366600
2017-04-13, 18.704200, , 27.749900, , 29.774000, , 17.017100, , , , 15.289100, 17.777000, 32.306200, 41.950900, 26.253200
2017-04-12, 18.722000, , 27.847700, , 29.899200, , 17.100000, , , , 15.288100, 17.721000, 32.527300, 42.325700, 26.333400
2017-04-11, 18.735300, , 27.915200, , 29.986000, , 17.157500, , , , 15.287100, 17.719300, 32.649800, 42.767400, 26.357000
2017-04-10, 18.726100, , 27.887200, , 29.950800, , 17.135300, , , , 15.286100, 17.655000, 32.691900, 42.560500, 26.255400
2017-04-07, 18.718800, , 27.866500, , 29.925700, , 17.119400, , , , 15.283100, 17.640000, 32.667700, 42.445600, 26.239600
2017-04-06, 18.721700, , 27.878100, , 29.939900, , 17.128100, , , , 15.282100, 17.668300, 32.694500, 42.461900, 26.242400
2017-04-05, 18.713700, , 27.845500, , 29.898100, , 17.100600, , , , 15.281100, 17.655300, 32.621700, 42.108900, 26.306900
2017-04-04, 18.724400, , 27.900000, , 29.968400, , 17.147200, , , , 15.280100, 17.657400, 32.718600, 42.495600, 26.318000
2017-04-03, 18.721900, , 27.892300, , 29.959300, , 17.141500, , , , 15.279200, 17.657700, 32.695100, 42.512600, 26.311000
2017-03-31, 18.728100, , 27.943900, , 30.027400, , 17.188100, , , , 15.276100, 17.610200, 32.747200, 42.870300, 26.410900
2017-03-30, 18.735100, , 27.983300, , 30.076900, , 17.220300, , , , 15.275200, 17.588700, 32.821200, 42.799700, 26.536700
2017-03-29, 18.726500, , 27.939900, , 30.021600, , 17.183500, , , , 15.274200, 17.620600, 32.724000, 42.573900, 26.521800
2017-03-28, 18.722500, , 27.931100, , 30.010800, , 17.177100, , , , 15.273200, 17.585200, 32.681600, 42.410900, 26.612500
2017-03-27, 18.695800, , 27.802900, , 29.849200, , 17.071400, , , , 15.272200, 17.621100, 32.446500, 42.090900, 26.402500
2017-03-24, 18.693000, , 27.805100, , 29.852900, , 17.074400, , , , 15.269200, 17.597300, 32.480000, 42.046400, 26.398900
2017-03-23, 18.689200, , 27.794200, , 29.839600, , 17.066100, , , , 15.268200, 17.578800, 32.506600, 42.015700, 26.327300
2017-03-22, 18.684700, , 27.772000, , 29.810900, , 17.046600, , , , 15.267200, 17.595600, 32.540700, 41.878100, 26.205600
2017-03-21, 18.679200, , 27.757800, , 29.794200, , 17.036800, , , , 15.266200, 17.559600, 32.478700, 41.855900, 26.251600
2017-03-20, 18.720200, , 27.964600, , 30.057700, , 17.210600, , , , 15.265200, 17.521100, 32.883600, 42.820300, 26.413400
2017-03-17, 18.722000, , 27.991000, , 30.093100, , 17.235000, , , , 15.262200, 17.491000, 32.948900, 43.030200, 26.407500
2017-03-16, 18.719900, , 27.987800, , 30.089000, , 17.232500, , , , 15.261200, 17.470800, 32.992200, 42.939200, 26.370400
2017-03-15, 18.714400, , 27.962800, , 30.057100, , 17.211300, , , , 15.260200, 17.480800, 33.044400, 42.885000, 26.187200
2017-03-14, 18.669900, , 27.776300, , 29.823500, , 17.061000, , , , 15.259300, 17.386500, 32.769200, 42.318200, 25.884900
2017-03-13, 18.682400, , 27.840500, , 29.905100, , 17.114500, , , , 15.258300, 17.377500, 32.878800, 42.515400, 25.990700
2017-03-10, 18.672700, , 27.800700, , 29.855000, , 17.081500, , , , 15.255300, 17.401100, 32.855600, 42.377600, 25.868700
2017-03-09, 18.651500, , 27.708700, , 29.739800, , 17.007000, , , , 15.254300, 17.385300, 32.748300, 42.209500, 25.632100
